merged_id,title,abstract,user_input,fields,Art,Biology,Business,Chemistry,Computer science,Economics,Engineering,Environmental science,Geography,Geology,History,Materials science,Mathematics,Medicine,Philosophy,Physics,Political science,Psychology,Sociology
carticle_0270138568,Gst in india: a key tax reform,"GST is one of the most crucial tax reforms in India which has been long pending. It was supposed to be implemented from April 2010, but due to political issues and conflicting interests of various stakeholders it is still pending. It is a comprehensive tax system that will subsume all indirect taxes of states and central governments and unified economy into a seamless national market. It is expected to iron out wrinkles of existing indirect tax system and play a vital role in growth of India. This paper presents an overview of GST concept, explains its features along with its timeline of implementation in India. The paper is more focused on advantages of GST and challenges faced by India in execution.",,['Economics'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0270689136,Epilepsy and Migraine Among Adolescents and Adults in Northern Benin.,"To study relationship between migraine and epilepsy in adolescents and adults in northern Benin in 2018, a cross-sectional study with control group was conducted at Parakou in Benin. Cases were people with epilepsy (PWE) according to ILAE (International League Against Epilepsy) definition and followed at the Neurology Department of the Teaching Hospital of Borgou. Each case was matched to three controls (population-based controls) on age, sex and living area. Migraine was defined according to the ICHD-3 beta criteria of 2013. Conditional logistic regression models were used for associations. Thirty cases and ninety controls were included. The mean age was 32 ± 15 years for the cases and 32 ± 15 years for the controls with a sex-ratio (M/W) of 1.45. Migraine frequency in PWE was 63.33% and 17.78% in controls. After adjustment there were 8 times more migraine headaches in PWE than in controls (OR = 8.53; CI 95%: 2.6-28.0; P < 0.001).Epilepsy is associated with an increased frequency of migraine headaches.",,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0271391590,The Role of Port Authority in Port Governance and Port Community System Implementation,"This paper researches the role of the port authorities in port governance, and the role of the port authorities in Port Community System implementation. The authors provide the theoretical frameworks of seaports, port authorities, port governance, and Port Community Systems. The literature review was carried out using the Web of Science database and additional relevant sources. The authors concluded that although different port governance models exist (regarding the type of port authority), there is no evidence as to which governance model is universally preferable, as it is specific to each seaport. In addition, the research has shown that port authorities play a very important role in the implementation of a Port Community System, increasing the sustainability of seaport operations. Its implementation enables the port authorities to evolve into real digital hubs and neutral data managers, which ultimately leads to the optimization of seaport processes and more efficient use of transport infrastructure.",,['Political science'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
carticle_0271478527,LibGuides: Banned Books Week 2020: Resources & Action,"Banned Books Week (September 27 - October 3, 2020) is an annual event celebrating the freedom to read. Typically held during the last week of September, it spotlights current and historical attempts to censor books in libraries and schools.",,['Art'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0271659600,Novel Crabtree negative yeast from rumen fluids can improve rumen fermentation and milk quality.,"Upgrading the nutritive value of rice straw (RS) is necessary to increase its contribution to enhancing meat and milk production. Present work verified whether novel Crabtree negative yeast inoculant could promote RS utilization, rumen fermentation, and milk quality in tropical crossbred lactating Holstein cows. The new stain of Crabtree negative yeasts (Pichia kudriavzevii KKU20 and Candida tropicalis KKU20) was isolated from the rumen of dairy cattle. This study used 6 multiparous crossbreds between Holstein Frisian × Zebu dairy cows in their mid-lactation period. Dairy cows were randomly allocated to three ensiled RS with various yeast stains including Saccharomyces cerevisiae, P. kudriavzevii KKU20, and C. tropicalis KKU20 according to a 3 × 3 replicated Latin square design. Crabtree-negative yeast (P. kudriavzevii and C. tropicalis) increased the apparent digestibility of dry matter by about 6.9% when compared with Crabtree-positive yeast (S. cerevisiae). Bacterial populations were highest with ensiled RS by C. tropicalis KKU20. Ensiled RS with Crabtree-negative yeasts were significantly increased with total volatile fatty acids, but they did not affect volatile fatty acid profiles. Milk protein precentage was highest at 35.6 g/kg when C. tropicalis was fed, and lowest when applied with S. cerevisiae and P. kudriavzevii KKU20 in ensiled RS at 34.5 and 34.1 g/kg, respectively. Thus, feeding ensiled RS with novel Crabtree negative yeast could improve RS digestion, rumen fermentation, and milk protein content in dairy cows.",Food science?,"['Biology', 'Engineering']",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0271995748,The Role and Molecular Mechanism of Anti-apoptotic Protein FAIM-L in Regulating Autophagy in Non-small Cell Lung Cancer Cells,"FAIM1(Fas apoptotic inhibitory molecule 1)is a highly conserved death receptor antagonist with a total length of 642bp and expresses three different subtypes,FAIM-L,FAIM-M,and FAIM-S.At present,little is known about the function of FAIM1 in cancer and there are no study focused on its roles in non-small cell lung cancer(NSCLC).In our research,we found that FAIM-L was the main subtypes of FAIM1 in NSCLC and was highly expressed in both lung cancer cells and cancer tissues of lung cancer patients.Knocking down FAIM-L significantly inhibited the proliferation and migration of NSCLC cells.Further research showed that absence of FAIM-L exerts tumor suppressive effects not by inducing apoptosis but by inducing autophagy.We found that FAIM-L inhibits autophagy in two ways.first,FAIM-L promoted the formation of mTORC1-ULKl complex,increasing the phosphorylation of Ser757 and inhibiting the activity of ULK1;besides,FAIM-L promots the recruitment of PIK3C3 and BECN1 to 14-3-3ζ,inhibiting the function of PIK3C3-BECN1 complex.Taken together,our study clarified the function of FAIM-L in NSCLC and discovered the new roles of FAIM-L in autophagy regulation.Thus,this study established a solid theoretical foundation for targeting FAIM-L as a new therapeutic strategy towards NSCLC.",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0272101632,Preparation and performance of polyester /silk woven heart valve,"In order to develop an artificial heart valve with required mechanical properties and bloodproof performance,polyester( PET) multifilament and degummed silk fibroin( SF) were used for preparing woven artificial heart valve fabric( AHVF) through optimized design experiments on a sample weaving machine,with different structures,yarn linear densities and fabric densities. The optimization results show that when the thickness of AHVF is as thin as(0. 52 ±0. 1) mm,the AHVF demonstrates good hydro-philicity with contact angel of(60°±1. 2°) which is closed to human heart valve. It is shown that AHVF has anisotropic mechanical properties and low permeability,with warp elastic modulus being60 ～ 100 MPa,warp breaking strength 20 ～ 40 MPa,weft elastic modulus 7 ～ 50 MPa,weft breaking strength 7. 5 ～ 20 MPa,and water permeability lower than 300 m L/(cm~2·min). Such properties of AHVF meet the standards for heart valve materials,indicating the feasibility of the AHVF for heart valve application.",,"['Materials science', 'Medicine']",False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
carticle_0272254880,Dihydroartemisinin Induces Apoptosis in Human Acute T Lymphocytic Leukemia Cells by Activating Oxidative Stress,"Objective By observing the influnce of dihydroartemisinin(DHA)on the growth and apoptosis of human T-cell acute lymphoblastic leukemia(T-ALL)cells,we verified whether DHA induces T-ALL cell apoptosis by activating oxidative stress,and explored the molecular mechanism.In our research,we have explored a possibility of combination of DHA and ATO treatments to induce apoptosis of T-ALL cell and studied the molecular mechanism.Methods(1)Cultivated Jurkat cells and MOLT-4 cells of human T-ALL cell line,and took experiments in logarithmic growth phase;(2)Treated T-ALL cells with different concentrations of DHA and set a control group to observe different groups Changes in cell viability and proliferation ability(through CCK8 method,PI staining,clone formation,Ed U staining,immunofluorescence and other experiments);(3)T-ALL cells were treated with DHA at different concentrations and a control group was set.The reactive oxygen species,apoptosis rate,and apoptotic protein C-Caspase-3 activity level were observed in each groug(DCFH-DA probe flow cytometry to measure DCF fluorescence intensity,Annexin V-FITC / PI staining flow cytometry And immunofluorescence C-Caspase-3 activity measurement,etc.);(4)Western blot assay showed the cell DNA damage protein and apoptosis-related protein expression levels trested by DHA;(5)The cells were pretreated by ROS scavenger N-Acetyl-cysteine(NAC),then were treated with DHA,and set a control group to detect changes in ROS level,viability,proliferation ability,and apoptosis level,and observed whether ROS clearance can inhibitted the cells apotosis induced by DHA,restored cell viability(using CCK8 method,flow detection of ROS levels,immunofluorescence Ed U,C-Caspase-3 staining and other experiments);(6)We treated T-ALL cells with DHA and ATO single or combined,observed the changes in cell viability and proliferation ability of each group,and compared the differences in the ability to inhibit cell growth of combined drugs and single drugs(using CCK8 method,Ed U staining immunofluorescence and other experiments);(7)The cells were treated with DHA and ATO single or combined and NAC T-ALL cells were pretreated,and compared the amount of ROS produced in different groups;(8)Compared the expression levels of γ-H2 AX protein among the groups,and evaluated cells apoptosis rate changestreated by the different expression of the DNA damage protein;(9)Observed the DHA and ATO single or combined treatment T-ALL cell apoptosis rate changes in each group,evaluated whether the rate of apoptosis induced by the combination of the two drugs is higher than the sum of the rates of apoptosis induced by the two single drugs(using Annexin V-FITC / PI staining flow Measure the apoptosis rate,immunofluorescence C-Caspase-3 activity test,etc;(10)After pretreatment with NAC,observed the viability and proliferation ability of T-ALL cells treated with the combination of DHA and ATO.Results:(1)DHA inhibitted the activity and proliferation of T-ALL cell line Jurkat and MOLT-4 cells significantly in a dose-dependent manner;(2)DHA induced ROS production and apoptosis in a dose-dependent manner;(3)Western blot assay showed that the expression of DNA damage-related gene γ-H2 AX and apoptosis-related genes p53,c-Caspase3,Bax and c PARP were significantly increased,and Bcl-2 protein expression was decreased.(4)NAC saved cell apoptosis induced by DHA partly for eliminating ROS,and partly restored the inhibition of DHA on cell growth;(5)the inhibition rate of DHA and ATO on the activity and proliferation of Jurkat cells and MOLT-4 cells was much higher than the total effects of the two drugs,which proved that DHA and ATO can synergistically inhibit T-ALL cells;(6)The increased ROS level induced by the combination of DHA and ATO in Jurkat cells was significantly higher than the sum of single drug effects,which confirmed that ATO and DHA could synergistically enhance ROS production,while the pretreatment of ROC scavenger NAC could partially reduce ROS production level;(7)Western blot assay showed that the expression level of DNA damage protein γ-H2 AX in Jurkat cells was much higher than the sum of single drug effects after combined action of DHA and ATO(8)The results of annexin V-FITC/PI flow cytometry and immunofluorescence c-caspase-3 activity showed that compared with the control group,the apoptosis rate of cells treated with ATO or DHA was significantly increased,while the increase of apoptosis rate of cells caused by combination of two drugs was greater than the sum of apoptosis rate of cells caused by single drug.(9)After NAC pretreatment,the activity and proliferation of Jurkat cells and MOLT-4 cells treated with DHA and ATO were restored.Conclusion DHA has a significant effect in acute T-lymphocytic leukemia.It may be involved in the anti-tumor mechanism of DHA by activating DHA induced ROS production in Jurkat and MOLT-4 cells,causing DNA damage,activating the P53 apoptotic pathway,and promoting apoptosis.DHA and ATO can induce DNA damage and apoptosis of all cells by activating oxidative stress.",,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0273781611,Molecular Dynamics Simulations of a Catalytic Multivalent Peptide-Nanoparticle Complex.,"Molecular modeling of a supramolecular catalytic system is conducted resulting from the assembling between a small peptide and the surface of cationic self-assembled monolayers on gold nanoparticles, through a multiscale iterative approach including atomistic force field development, flexible docking with Brownian Dynamics and mu s-long Molecular Dynamics simulations. Self-assembly is a prerequisite for the catalysis, since the catalytic peptides do not display any activity in the absence of the gold nanocluster. Atomistic simulations reveal details of the association dynamics as regulated by defined conformational changes of the peptide due to peptide length and sequence. Our results show the importance of a rational design of the peptide to enhance the catalytic activity of peptide-nanoparticle conjugates and present a viable computational approach toward the design of enzyme mimics having a complex structure-function relationship, for technological and nanomedical applications.",,"['Chemistry', 'Physics']",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
carticle_0274586419,Failure mechanisms of bolted flanges in aero-engine casings subjected to impact loading,"In this paper, a failure evaluation criterion was proposed for the bolted casing-flange structure under impact loading. Subsequently, ballistic tests with eighteen bolted casing-flange structure specimens were conducted to validate the failure evaluation criterion. Parameter studies were then carried out using the validated FE models. Both the experimental and numerical results demonstrated the accuracy of the failure evaluation criterion. The failure evaluation criterion provided a quick and easy way to determine the failure mode of the casing connection area by using the materials and dimensions of the structure. Based on the failure evaluation criterion, designing the structural failure mode of the bolted casing-flange structure to be between flange failure and bolt failure can improve the impact resistance of the connection area of the aero-engine casings. This investigation revealed that the impact failure is not the unique criterion in evaluating the containment of the casing connection area, structural failure should also be involved in the evaluation criteria. (c) 2021 The Authors. Production and hosting by Elsevier Ltd. on behalf of Chinese Society of Aeronautics and Astronautics. This is an open access article under the CC BY-NC-ND license (http://creativecommons. org/licenses/by-nc-nd/4.0/).",,['Engineering'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0274832379,Pulmonary disease in the immunocompromised—non-HIV,"<p>Pulmonary disease is a significant cause of morbidity and mortality in the immunocompromised, and its diagnosis and management are challenging. In the UK, this is encountered most commonly in the setting of immunocompromise secondary to cytotoxic chemotherapy, haematological malignancy, immunosuppression post-transplant (particularly renal and haematopoietic stem cell transplant (HSCT), including bone marrow, cord blood, and growth factor-stimulated peripheral blood transplantation), prolonged corticosteroid use, and HIV.</p>",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0275517345,OECD Economic Surveys: Slovak Republic 2012,"OECD's 2012 Economic Survey of the Slovak Republic examines recent economic developments, policies and prospect and takes a special look at improving the fiscal framework and investing efficiently in education and active labour market policies.",,['Economics'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0276357578,Targeting K ca 3.1 Channels in Cancer.,"The K<sub>ca</sub>3.1 channels, previously designated as IK1 or SK4 channels and encoded by the KCNN4 gene, are activated by a rise of the intracellular Ca<sup>2+</sup> concentration. These K<sup>+</sup> channels are widely expressed in many organs and involved in many pathologies. In particular, K<sub>ca</sub>3.1 channels have been studied intensively in the context of cancer. They are not only a marker and a valid prognostic tool for cancer patients, but have an important share in driving cancer progression. Their function is required for many characteristic features of the aggressive cancer cell behavior such as migration, invasion and metastasis as well as proliferation and therapy resistance. In the context of cancer, another property of K<sub>ca</sub>3.1 is now emerging. These channels can be a target for novel small molecule-based imaging probes, as it has been validated in case of fluorescently labeled senicapoc-derivatives. The aim of this review is (i) to give an overview on the role of K<sub>ca</sub>3.1 channels in cancer progression and in shaping the cancer microenvironment, (ii) discuss the potential of using K<sub>ca</sub>3.1 targeting drugs for cancer imaging, (iii) and highlight the possibility of combining molecular dynamics simulations to image inhibitor binding to K<sub>ca</sub>3.1 channels in order to provide a deeper understanding of K<sub>ca</sub>3.1 channel pharmacology. Alltogether, K<sub>ca</sub>3.1 is an attractive therapeutic target so that senicapoc, originally developed for the treatment of sickle cell anemia, should be repurposed for the treatment of cancer patients.",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0276656214,Changing the Function of Residential Space to Trade in Terms of The Occupant Aspect (Case Study Kambang Iwak Area Palembang City),"Increasing population growth in urban areas is generally accompanied by increasingly narrow job opportunities, causing many urban residents to carry out activities in the informal sectors, such as  small-scale trading activities. These activities are generally carried out by most residents living on the side of the main road. More than 50% of the residents’ houses on Jalan Merdeka Street of Kambang Iwak Palembang have changed their function to a commercial building; thus, it is necessary to conduct research on the trade public space that grows in the area. This research is field research that collected visual data and interviews with related parties. Research showed that the emergence of commercial public space in housing is caused by the proximity of the house and the relationship between the house and road space. The trading space functions as a public space, forming attributes in the form of accessibility, visibility, sociality, and adaptability. Commercial public spaces take place in the house and yard because they have proximity, visuality, adaptation, and activity related to public spaces. Keywords: Residential Space Function, Side of the Main Road, Merdeka Street of Kambang Iwak,",Urban studies,['Sociology'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
carticle_0277868982,THE EVALUATION OF THE USE OF BIOGAS PLANT DIGESTATE AS A FERTILIZER IN FIELD CULTIVATION OF BIENNIAL PLANTS,"Biogas production in an agricultural biogas plant is connected with generation of large amounts of post-digestion liquid as a result of anaerobic decomposition of plant debris. Due to its physicochemical properties post-digestion liquid can be used as a fertilizer. A possibility of agricultural utilization of digestate as a fertilizer was investigated. Digestate obtained from an agricultural biogas plant was tested for the content of macroelements and heavy metals. The content of macroelements was also examined in the soil before and after digestate application. Digestate was used for in the cultivation of fodder alfalfa, winter wheat and winter rape. The analysis showed a similar content of macroelements in alfalfa leaves fertilized both with post-digestion liquid and mineral fertilizers as well. The content of macroelements as well as the content of protein in the grains of winter wheat fertilized with digestate were on the same levels as in the grains of wheat fertilized with mineral fertilizers. Similar tendency was also observed in winter rape grains. The study has shown that digestate can be used as a fertilizer.",Ag,['Biology'],False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0278172502,Research on Solution to Crack of Tread Groove Bottom of Port Tire,"The causes of the crack of tread groove bottom of port tire were analyzed,and the solution was put forward. By increasing the rounding radius to optimize the design of tread pattern and groove bottom,and increasing the amount of natural rubber,adopting super wear-resistant carbon black N134 and balanced curing system to optimize the tread compound formula,the groove bottom of port tires was significantly improved,so the tire quality was further improved,and the tire service life was prolonged.",,['Engineering'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0278484129,Development and Application of Electrochemical Sensor for Sensitive Detection of Heavy Metal Cadmium,"Heavy metal pollution is an environmental issue that is widely concerned by the public.Heavy metals can exist in a variety of environmental media and cause harm to human health through exposure.Therefore,it is of important practical significance to quickly,sensitively and specifically determine the content of heavy metals in the environment.The electrochemical technology used in heavy metal ion detection has its own inherent advantages:the sample can be directly measured without complicated pretreatment,and it has fast,high sensitivity,good selectivity,simple operation,low cost,portability and on-site detection.In this paper,the unique physical and chemical properties of nanomaterials are used to construct an electrochemical sensor with good stability,high sensitivity,and rapid detection,which is applied to the determination of actual samples.The main research contents are as follows:(1)First,a one-pot method was used to prepare molybdenum disulfide/nitrogen-doped graphene(Mo S_2/NG)nanomaterials.Using the high adsorption capacity of molybdenum disulfide(Mo S_2)and nitrogen-doped graphene(NG)for heavy metal cadmium and excellent electron transfer ability,an electrochemical sensor(Mo S_2/NG/GCE)was successfully prepared.The electrochemical properties of an Mo S_2/NG-modified glassy carbon electrode(GCE)were studied by square-wave anodic stripping voltammetry.The electrochemical conditions,such as the p H of the buffer solution,content of Mo S_2/NG on the electrode surface,deposition potential,and deposition time,were optimized.Under the optimal conditions,the fabricated sensor showed a highly linear response from 0.01 to 20μmol/L and an estimated detection limit of 2.50 nmol/L(S/N=3)for cadmium(II)ions(Cd~(2+)).In addition,interference studies were performed.The sensitivity of the Mo S_2/NG/GCE sensor towards Cd~(2+)did not change much in the presence of other coexisting heavy metal ions.Further experiments showed that the Mo S_2/NG/GCE sensor possessed good stability and reproducibility.Finally,accurate detection of Cd~(2+)in river water samples by the Mo S_2/NG/GCE sensor indicates its potential to monitor Cd~(2+)in real samples.(2)Secondly,we have developed a variety of heavy metal sensors that can simultaneously detect the environment,further improving the reliability of on-site detection.Based on the adsorption performance of carbon nitride(g-C_3N_4)and magnetic iron oxide(Fe_3O_4)for heavy metal ions,and the use of bismuth oxide(Bi_2O_3)to form amalgam with metals,an electrochemical sensor(Fe_3O_4/Bi_2O_3/C_3N_4/GCE)was prepared.The Fe_3O_4/Bi_2O_3/C_3N_4 nanocomposite was synthesized by a two-step method,and the electrochemical sensor was fabricated by modifying the surface of the GCE with a drop coating method.The cadmium ion(Cd~(2+))and lead ion(Pb~(2+))were co-detected.The electrochemical conditions,such as the p H of the buffer solution,content of Fe_3O_4/Bi_2O_3/C_3N_4 on the electrode surface,deposition potential,and deposition time,were optimized.Both Cd~(2+)and Pb~(2+)achieved good linear responses in the range of 0.01to 3μmol/L.The detection limits of Cd~(2+)and Pb~(2+)were 0.44 nmol/L and 0.28 nmol/L(S/N=3).The experimental study found that the prepared sensor has good stability and reproducibility.A good recovery rate has been obtained in the detection of heavy metals in actual samples.The sensor has practical application value and prospect.",,"['Engineering', 'Materials science']",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
carticle_0278932388,Poly(levodopa)-modified beta-glucan as a candidate for wound dressings,"Levodopa (biological precursor of dopamine) is sometimes used instead of dopamine for synthesis of highly adhesive polycatecholamine coatings on different materials. However, in comparison of polydopamine, little is known about biological safety of poly(levodopa) coatings and their efficacy in binding of therapeutically active substances. Therefore, thermally polymerized curdlan hydrogel was modified via two different modes using levodopa instead of commonly used dopamine and then coupled with gentamicin - aminoglycoside antibiotic. Physicochemical properties, biological safety and antibacterial potential of the hydrogels were evaluated. Poly (levodopa) deposited on curdlan exhibited high stability in wide pH range and blood or plasma, were nontoxic in zebrafish model and favored blood clot formation. Simultaneously, one of hydrogel modification modes allowed to observe high gentamicin binding capacity, antibacterial activity, relatively high nontoxicity for fibroblasts and was unfavorable for fibroblasts adhesion. Such modified poly(levodopa)-modified curdlan showed therefore high potential as wound dressing biomaterial.",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0279139927,Pragmatic and effective coping with acute low back pain problems,"Treating acute low back pain in an emergency situation can be a challenge especially for physicians less experienced with the treatment of spinal problems. On the one hand these patients tend to be more difficult to examine and obtaining an accurate medical history is more problematic because of the severe pain and the resulting immobilization. On the other hand it is expected, especially in an emergency setting that potentially dangerous differential diagnoses will be detected or ruled out by the treating physician. Last but not least the low back pain problem must be adequately and effectively treated after other differential diagnoses have been ruled out. This article aims to give some guidance on how this complex topic can be approached in both an effective and an efficient way.",,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0280095539,,"The article gives brief review of multiple approaches for achieving diversity, the most current statistics on women representation in senior management positions and who the women among leader nations and smaller countries are. Women have been leaders throughout history; the concept of leadership is not inherently masculine. The author explores a 'disconnect' that seems to exist between how companies approach leadership and what female leaders are actually looking for. The author also brings up a communication issue. Communication is seen as the most important attribute of good leaders by both sexes, women are more likely to perceive this skill in terms of listening and engaging in two-way dialogue, while men are more likely to focus on broadcasting messages. The article summarizes findings of recent American studies on women in politics, education and the workplace, which certify that there is a positive correlation between the presence of women in corporate leadership and performance. As we continue to connect globally by sharing studies, ideas and experiences, we can cut the timeline for more women in leadership roles.",,['Business'],False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
carticle_0280309130,NASA Ocean Ecosystem Mission Preparing to Make Waves,"NASA’s Plankton, Aerosol, Cloud, ocean Ecosystem mission has successfully passed its design reviews and moved into its construction and testing phase, preparing to advance the fields of global ocean and atmospheric science when it launches in 2023.",,['Environmental science'],False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
carticle_0280502776,Dietary fibers: effects on human health,"Department of pharmacognosy and
pharmaceutical botany,
Nicolae Testemitanu State University of Medicine and Pharmacy of the Republic of Moldova",,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0282098811,"THE MAIN PERSPECTIVES OF THE QUALITY OF LIFE OF STUDENTS IN THE SECONDARY CYCLE: AN OVERVIEW OF OPPORTUNITIES, CHALLENGES AND ELEMENTS OF GREATEST IMPACT","The level of Quality of Life (QoL) influences and reflects some elements of student health and impacts on academic performance. The objectives of this study were to analyze content to identify the main research opportunities and challenges on the qualityoflifeof students aged 15 to 16 years in public and private schools, and to verify if there is a correlation between student QoL, social, economic, and educational indicators. The methods adopted in this research were bibliographic research, content analysis and multivariate statistical analysis. The academic contribution of this work was the articulation of a theory on student quality of life, and the applied contribution was subsidy for the government and educational institutions to elaborate strategies, considering the correlations between the economic, social and educational variables.",,['Psychology'],False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
carticle_0282134545,"Phenolic Compounds – An Emerging Group of Natural Compounds against Leukaemia: in vitro , in vivo and Clinical Applications","Leukaemia is the most common cancer in children under 15 years of age as well as the most common blood cancer in people older than 55. The use of all trans retinoic acid (ATRA) in combination with arsenic trioxide (ATO) for acute promyelocytic leukaemia (APL) and tyrosine kinase inhibitors for chronic myeloid leukaemia (CML) respectively, have improved survival rates. However, new, natural therapies are constantly being sought after to overcome issues with resistance, side effects and specificity. As a result of their range of health benefits, including anticancer properties, phenolic compounds have been extensively studied over the past two decades. One on hand, in vitro and in vivo studies highlight both the inhibitory as well as differentiation inducing effects of phenolics on different leukaemia types. On the other hand, clinical trials to date have shown their beneficial effects (decrease in the absolute lymphocyte count and lymphadenopathy) in CLL (Chronic lymphoblastic leukaemia) patients. Promising therapeutic candidates for future use include epigallocatechin-3-gallate, coumarin, and gallic acid, with the latter ideally used in combination with the conventional drugs daunorubicin and cytarabine.",,"['Biology', 'Medicine']",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
carticle_0282887887,Let the Invisible Be Visible and the Unheard Be Heard Public Art and Social Action,Through public arts and my artistic practice to explore how art practice actively contributes to raising civic awareness around issues of social concern in contemporary China. I argue for their contribution to the field of public sculpture in China. The case studies will unpack the research process and highlight the aspects of the work that challenge...,,"['Art', 'Sociology']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
carticle_0283607731,,"<p> Langtext engl.: Otto von Gierke (1841–1921) has had a lasting influence on key terms and concepts related to the modern understanding of the state. This volume is divided into three systematic parts, in which Gierke's political and legal thinking is analysed from the different specialist perspectives of sociology, history, political science and jurisprudence. The focus of these different perspectives is his organic understanding of law and the state, which he consciously developed in different genres. At the same time, it also becomes clear what, if anything, can be taken from Otto von Gierke’s ideas for our own contemporary understanding of the state. The principle of subsidiarity and Gierke's strong emphasis on the role of communities and corporations below the state level, for example, make this particularly tangible. Gierke's work develops the relationship between cooperative law and constitutional law, thus succeeding in developing an innovative, organic understanding of law and the state on the basis of a comprehensive historical analysis. Prof. Dr. Peter Schröder is Professor of the History of Political Thought in the Department of History at University College London. With contributions by Niall Bond, Martin Espenhorst, Ben Holland, Céline Jouin, Jasper Kunstreich, Peter Nitschke, Tilman Repgen, Joachim Rückert, Jan Schröder, Peter Schröder and Helga Spindler. </p>",,"['History', 'Political science']",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
carticle_0283994397,"Assessment of Lymphocytosis in Patients with Pertussis in the Amhara Regional State, Ethiopia","<p><strong>Background</strong>: Pertussis is a severe and prolonged coughing disease caused by <em>Bordetella</em> <em>pertussis</em>. In 2014, an estimated 24.1 million pertussis cases, resulting in 160,700 deaths were reported worldwide. The aim of this study was to assess lymphocytosis in patients with pertussis in the Amhara Regional State, Ethiopia.</p><p><strong>Methods</strong>:<strong> </strong>An institution-based cross-sectional study was conducted among pertussis patients who met the clinical case definition for pertussis in the Amhara Regional State, Ethiopia. The study was conducted from July 2018 to February 2019 and nasopharyngeal swabs were collected from 321 participants, and samples were analyzed using real-time PCR. Blood specimens were collected from 321 study participant and total lymphocyte count was conducted using fully automated haematology analyzer.</p><p><strong>Results</strong>: One hundred nine study participants were positive for <em>Bordetella</em> species. Lymphocytosis was found in 15/109 (13.8%) of the PCR confirmed pertussis patients. Of those 15 PCR confirmed participants, 53.3% had lymphocytosis grading ‘high’ (&gt;51%) followed by 20% ‘moderately high’ (&gt;70%) and 26.7% had ‘very high’ (&gt;85%). Amongst participants with lymphocytosis and PCR confirmed pertussis, 11/15 (73.3%) were less than 1 year old.</p><p><strong>Conclusions</strong>: This study revealed the importance of lymphocyte count in the diagnosis of pertussis. Thus, in combination with other laboratory tests, incorporation of lymphocyte count in pertussis suspected patients is recommended.</p>",,['Medicine'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
